Product ID,Product Name,Category,Sub-Category,Order Date,Region,State,City,Segment,Quantity,Discount,Sales,Profit
PROD-0632,Plastic Storage,Office Supplies,Storage,2025-12-25,East,Tamil Nadu,Ahmedabad,Consumer,6,0.0,22593.45,4151.04
PROD-0633,File Cabinet,Office Supplies,Storage,2025-02-16,South,Haryana,Delhi,Corporate,4,0.05,7540.96,1998.54
PROD-0634,Wall Clock,Furniture,Furnishings,2025-07-31,South,Delhi,Bengaluru,Corporate,6,0.0,17977.04,4603.92
PROD-0635,Fax Machine,Technology,Machines,2025-06-17,East,Tamil Nadu,Ghaziabad,Consumer,8,0.0,17425.97,3665.43
PROD-0636,Document Folder,Office Supplies,Binders,2025-06-06,East,Haryana,Bengaluru,Corporate,6,0.0,14458.86,1293.43
PROD-0637,File Binder,Office Supplies,Binders,2025-03-30,South,Maharashtra,Ahmedabad,Corporate,6,0.05,20018.29,1352.13
PROD-0638,Desktop Computer,Technology,Computers,2025-01-12,East,Uttar Pradesh,Ahmedabad,Home Office,4,0.15,22685.09,1919.87
PROD-0639,File Labels,Office Supplies,Labels,2025-03-18,Central,Uttar Pradesh,Chennai,Corporate,2,0.05,23957.12,6527.6
PROD-0640,Sketch Pen,Office Supplies,Art,2025-04-25,West,Haryana,Ghaziabad,Corporate,4,0.1,4885.02,536.33
PROD-0641,Dining Table,Furniture,Tables,2025-12-13,Central,Gujarat,Pune,Consumer,4,0.15,10545.53,2224.04
PROD-0642,Laser Copier,Technology,Copiers,2025-07-09,South,Haryana,Mumbai,Home Office,8,0.15,2280.61,161.48
PROD-0643,Drawing Paper,Office Supplies,Art,2025-11-02,South,Karnataka,Jaipur,Corporate,5,0.2,1965.43,101.71
PROD-0644,Fax Machine,Technology,Machines,2025-01-24,West,Rajasthan,Ghaziabad,Home Office,1,0.2,6453.37,749.8
PROD-0645,Dining Table,Furniture,Tables,2025-03-28,South,Haryana,Ghaziabad,Corporate,8,0.15,23268.62,1641.2
PROD-0646,Wood Bookcase,Furniture,Bookcases,2025-03-07,West,Gujarat,Pune,Home Office,8,0.1,21811.24,4651.47
PROD-0647,File Labels,Office Supplies,Labels,2025-08-12,East,Tamil Nadu,Delhi,Consumer,3,0.15,7991.24,1636.45
PROD-0648,Office Chair,Furniture,Chairs,2025-04-04,West,Delhi,Jaipur,Consumer,1,0.05,11835.65,2546.63
PROD-0649,Plastic Storage,Office Supplies,Storage,2025-10-15,East,Delhi,Bengaluru,Consumer,8,0.0,11525.33,3013.41
PROD-0650,Wood Bookcase,Furniture,Bookcases,2025-03-28,Central,Maharashtra,Ahmedabad,Consumer,5,0.2,14146.7,1166.81
PROD-0651,Cushion,Furniture,Furnishings,2025-02-18,Central,Rajasthan,Ghaziabad,Consumer,6,0.0,795.16,118.12
PROD-0652,Cushion,Furniture,Furnishings,2025-12-04,Central,Rajasthan,Delhi,Home Office,8,0.1,11433.28,2043.08
PROD-0653,Color Copier,Technology,Copiers,2025-10-19,South,Rajasthan,Delhi,Home Office,3,0.0,5402.47,1352.72
PROD-0654,Desk Lamp,Furniture,Furnishings,2025-07-24,East,Maharashtra,Ahmedabad,Corporate,5,0.15,4573.57,281.06
PROD-0655,Ring Binder,Office Supplies,Binders,2025-06-02,East,Rajasthan,Noida,Corporate,8,0.1,20057.35,4981.05
PROD-0656,Laptop,Technology,Computers,2025-08-17,Central,Haryana,Bengaluru,Home Office,7,0.2,11989.53,1919.14
PROD-0657,Cushion,Furniture,Furnishings,2025-08-07,East,Maharashtra,Jaipur,Home Office,2,0.1,1154.89,304.87
PROD-0658,Printer,Technology,Machines,2025-05-29,East,Gujarat,Mumbai,Home Office,8,0.15,11018.28,1171.61
PROD-0659,Plastic Storage,Office Supplies,Storage,2025-01-25,West,Haryana,Noida,Corporate,2,0.2,22944.96,1411.72
PROD-0660,Scanner,Technology,Machines,2025-07-01,West,Maharashtra,Ghaziabad,Corporate,5,0.2,14701.36,635.89
PROD-0661,Dining Chair,Furniture,Chairs,2025-12-27,West,Gujarat,Bengaluru,Consumer,5,0.15,7951.57,1617.65
PROD-0662,Conference Table,Furniture,Tables,2025-11-06,Central,Uttar Pradesh,Ahmedabad,Consumer,5,0.0,21809.65,3455.73
PROD-0663,Computer Table,Furniture,Tables,2025-09-02,South,Rajasthan,Ahmedabad,Corporate,8,0.2,17341.38,3211.32
PROD-0664,Conference Table,Furniture,Tables,2025-01-08,East,Uttar Pradesh,Mumbai,Corporate,4,0.0,2931.03,656.57
PROD-0665,Tablet,Technology,Computers,2025-05-04,South,Tamil Nadu,Ghaziabad,Corporate,7,0.2,21075.93,1647.78
PROD-0666,Copy Paper,Office Supplies,Paper,2025-03-27,West,Uttar Pradesh,Jaipur,Home Office,3,0.15,18508.71,4577.61
PROD-0667,Dining Table,Furniture,Tables,2025-10-19,West,Haryana,Jaipur,Home Office,7,0.0,1415.42,107.1
PROD-0668,Fax Machine,Technology,Machines,2025-10-11,West,Karnataka,Delhi,Home Office,5,0.15,1069.88,155.98
PROD-0669,Cushion,Furniture,Furnishings,2025-06-11,Central,Tamil Nadu,Gurugram,Home Office,2,0.15,6806.04,1575.21
PROD-0670,Drawing Paper,Office Supplies,Art,2025-08-12,West,Karnataka,Chennai,Consumer,1,0.05,4159.14,661.07
PROD-0671,USB Hub,Technology,Accessories,2025-12-03,West,Haryana,Bengaluru,Corporate,8,0.1,3409.29,708.02
PROD-0672,Dining Table,Furniture,Tables,2025-12-20,East,Tamil Nadu,Noida,Corporate,2,0.05,16726.35,1482.9
PROD-0673,Storage Box,Office Supplies,Storage,2025-04-18,South,Maharashtra,Ghaziabad,Home Office,1,0.1,24981.64,6075.63
PROD-0674,Dining Chair,Furniture,Chairs,2025-08-09,West,Gujarat,Bengaluru,Corporate,2,0.0,15496.44,2952.0
PROD-0675,Wood Bookcase,Furniture,Bookcases,2025-12-20,Central,Delhi,Gurugram,Home Office,2,0.15,17704.16,3758.32
PROD-0676,Ergonomic Chair,Furniture,Chairs,2025-02-23,East,Gujarat,Jaipur,Home Office,3,0.05,15803.66,4169.94
PROD-0677,Copy Paper,Office Supplies,Paper,2025-11-28,East,Tamil Nadu,Ahmedabad,Consumer,6,0.05,8465.0,649.34
PROD-0678,Wall Clock,Furniture,Furnishings,2025-05-27,West,Rajasthan,Mumbai,Consumer,3,0.1,2268.06,467.04
PROD-0679,Laser Copier,Technology,Copiers,2025-03-12,South,Uttar Pradesh,Jaipur,Consumer,7,0.15,10423.22,2432.14
PROD-0680,Office Chair,Furniture,Chairs,2025-06-23,West,Uttar Pradesh,Ghaziabad,Home Office,6,0.05,10131.02,1525.65
PROD-0681,Office Bookcase,Furniture,Bookcases,2025-07-25,Central,Gujarat,Chennai,Home Office,5,0.1,18080.54,4512.49
PROD-0682,Wall Clock,Furniture,Furnishings,2025-11-26,West,Rajasthan,Ahmedabad,Consumer,4,0.2,22206.36,4389.49
PROD-0683,Copy Paper,Office Supplies,Paper,2025-10-03,South,Karnataka,Noida,Home Office,6,0.05,9841.34,1683.97
PROD-0684,USB Hub,Technology,Accessories,2025-06-24,East,Gujarat,Ahmedabad,Home Office,3,0.2,732.03,116.03
PROD-0685,Dining Chair,Furniture,Chairs,2025-05-13,Central,Tamil Nadu,Bengaluru,Consumer,6,0.0,3226.75,523.33
PROD-0686,Fax Machine,Technology,Machines,2025-11-18,East,Haryana,Chennai,Home Office,4,0.1,8855.88,1727.41
PROD-0687,Dining Chair,Furniture,Chairs,2025-09-22,East,Haryana,Ahmedabad,Consumer,4,0.1,20597.64,3032.38
PROD-0688,Dining Chair,Furniture,Chairs,2025-03-08,West,Haryana,Pune,Home Office,8,0.0,5487.39,780.98
PROD-0689,Marker Set,Office Supplies,Art,2025-12-19,East,Maharashtra,Jaipur,Home Office,8,0.15,18333.17,3988.56
PROD-0690,Document Folder,Office Supplies,Binders,2025-09-20,East,Rajasthan,Noida,Home Office,2,0.15,17407.6,2490.82
PROD-0691,Copy Paper,Office Supplies,Paper,2025-07-09,South,Rajasthan,Pune,Corporate,5,0.05,1151.01,86.86
PROD-0692,Copy Paper,Office Supplies,Paper,2025-03-14,East,Maharashtra,Jaipur,Consumer,7,0.1,1358.98,333.0
PROD-0693,Wood Bookcase,Furniture,Bookcases,2025-01-23,South,Haryana,Jaipur,Home Office,7,0.1,12107.23,2086.04
PROD-0694,Desktop Computer,Technology,Computers,2025-09-16,South,Delhi,Gurugram,Home Office,8,0.15,19077.72,1414.78
PROD-0695,Color Copier,Technology,Copiers,2025-04-30,West,Gujarat,Noida,Consumer,7,0.0,8574.1,2482.37
PROD-0696,Business Phone,Technology,Phones,2025-11-19,Central,Karnataka,Gurugram,Home Office,5,0.0,14091.95,2973.1
PROD-0697,Business Phone,Technology,Phones,2025-09-25,Central,Maharashtra,Delhi,Corporate,4,0.2,18801.38,4124.51
PROD-0698,Computer Table,Furniture,Tables,2025-10-24,West,Uttar Pradesh,Jaipur,Consumer,8,0.2,2253.5,363.65
PROD-0699,Sketch Pen,Office Supplies,Art,2025-08-01,Central,Delhi,Noida,Home Office,1,0.1,21512.26,2817.08
PROD-0700,Wood Bookcase,Furniture,Bookcases,2025-04-04,West,Maharashtra,Delhi,Home Office,5,0.05,19242.37,2316.08
PROD-0701,Ring Binder,Office Supplies,Binders,2025-01-30,South,Gujarat,Ahmedabad,Consumer,5,0.1,9840.0,758.21
PROD-0702,Conference Table,Furniture,Tables,2025-11-02,Central,Gujarat,Delhi,Corporate,4,0.2,12400.54,1450.98
PROD-0703,File Labels,Office Supplies,Labels,2025-02-03,Central,Gujarat,Chennai,Home Office,8,0.05,868.32,229.68
PROD-0704,Smartphone,Technology,Phones,2025-10-12,East,Maharashtra,Bengaluru,Home Office,3,0.15,7719.63,1059.68
PROD-0705,Computer Table,Furniture,Tables,2025-08-05,South,Maharashtra,Delhi,Consumer,8,0.15,1188.53,293.25
PROD-0706,Plastic Storage,Office Supplies,Storage,2025-05-09,South,Uttar Pradesh,Ghaziabad,Home Office,7,0.05,24981.16,4658.37
PROD-0707,Printer,Technology,Machines,2025-06-03,South,Haryana,Mumbai,Home Office,2,0.0,9973.33,2569.37
PROD-0708,USB Hub,Technology,Accessories,2025-06-25,South,Rajasthan,Mumbai,Corporate,5,0.15,24494.06,2462.03
PROD-0709,Keyboard,Technology,Accessories,2025-12-21,Central,Uttar Pradesh,Ghaziabad,Corporate,3,0.0,16214.12,3278.44
PROD-0710,Color Copier,Technology,Copiers,2025-10-03,West,Delhi,Bengaluru,Corporate,2,0.0,19714.54,3640.53
PROD-0711,Mouse,Technology,Accessories,2025-04-01,West,Uttar Pradesh,Mumbai,Home Office,1,0.1,3250.38,830.98
PROD-0712,Storage Bookcase,Furniture,Bookcases,2025-12-30,East,Karnataka,Jaipur,Corporate,6,0.2,4909.07,810.23
PROD-0713,Office Bookcase,Furniture,Bookcases,2025-12-27,South,Tamil Nadu,Ghaziabad,Home Office,4,0.15,327.31,21.63
PROD-0714,Conference Table,Furniture,Tables,2025-10-29,East,Gujarat,Mumbai,Home Office,3,0.05,18687.44,2039.94
PROD-0715,Storage Bookcase,Furniture,Bookcases,2025-10-14,Central,Rajasthan,Ahmedabad,Corporate,8,0.15,198.58,35.49
PROD-0716,Printer Paper,Office Supplies,Paper,2025-09-23,East,Uttar Pradesh,Pune,Corporate,8,0.2,12465.03,2390.85
PROD-0717,Color Copier,Technology,Copiers,2025-01-03,Central,Karnataka,Ahmedabad,Consumer,7,0.0,4986.01,1346.35
PROD-0718,Conference Table,Furniture,Tables,2025-06-18,West,Uttar Pradesh,Gurugram,Home Office,5,0.0,1711.68,97.51
PROD-0719,Storage Box,Office Supplies,Storage,2025-02-25,South,Karnataka,Noida,Home Office,8,0.1,6073.23,1410.91
PROD-0720,Laser Copier,Technology,Copiers,2025-11-17,Central,Haryana,Bengaluru,Home Office,8,0.0,14536.52,4268.38
PROD-0721,Conference Table,Furniture,Tables,2025-08-15,Central,Uttar Pradesh,Pune,Corporate,1,0.15,7641.56,431.6
PROD-0722,Printer Paper,Office Supplies,Paper,2025-07-30,West,Tamil Nadu,Ahmedabad,Home Office,4,0.2,21634.88,911.29
PROD-0723,Cordless Phone,Technology,Phones,2025-11-30,Central,Delhi,Delhi,Home Office,1,0.1,11433.81,2026.73
PROD-0724,Business Phone,Technology,Phones,2025-04-10,West,Tamil Nadu,Ghaziabad,Consumer,3,0.1,15988.49,1997.97
PROD-0725,Office Chair,Furniture,Chairs,2025-03-07,South,Gujarat,Gurugram,Home Office,5,0.2,14675.38,3403.93
PROD-0726,Dining Table,Furniture,Tables,2025-06-08,East,Uttar Pradesh,Mumbai,Home Office,6,0.0,7382.94,1324.65
PROD-0727,Cordless Phone,Technology,Phones,2025-06-26,South,Karnataka,Jaipur,Home Office,4,0.05,24416.29,5713.42
PROD-0728,Office Copier,Technology,Copiers,2025-12-21,South,Haryana,Bengaluru,Consumer,6,0.2,21322.42,4959.87
PROD-0729,Desk Lamp,Furniture,Furnishings,2025-09-11,West,Karnataka,Mumbai,Corporate,4,0.05,23010.85,4881.52
PROD-0730,USB Hub,Technology,Accessories,2025-07-12,Central,Rajasthan,Delhi,Home Office,4,0.0,10097.77,1420.8
PROD-0731,Dining Table,Furniture,Tables,2025-08-14,Central,Karnataka,Mumbai,Corporate,4,0.1,15838.66,869.2
PROD-0732,Dining Table,Furniture,Tables,2025-03-31,Central,Maharashtra,Pune,Consumer,6,0.05,21211.22,1906.96
PROD-0733,Dining Table,Furniture,Tables,2025-12-02,East,Rajasthan,Bengaluru,Home Office,2,0.05,8558.82,1026.67
PROD-0734,Cushion,Furniture,Furnishings,2025-02-03,East,Haryana,Bengaluru,Corporate,2,0.05,3739.14,883.52
PROD-0735,Office Copier,Technology,Copiers,2025-05-06,South,Maharashtra,Bengaluru,Consumer,1,0.2,19112.6,1487.35
PROD-0736,Wood Bookcase,Furniture,Bookcases,2025-09-18,Central,Maharashtra,Chennai,Corporate,8,0.0,5349.55,1316.88
PROD-0737,Scanner,Technology,Machines,2025-09-13,West,Tamil Nadu,Jaipur,Corporate,8,0.1,4598.11,750.56
PROD-0738,Office Copier,Technology,Copiers,2025-10-26,East,Haryana,Mumbai,Corporate,1,0.05,5298.91,820.64
PROD-0739,Drawing Paper,Office Supplies,Art,2025-03-22,Central,Gujarat,Jaipur,Home Office,6,0.0,6475.05,541.2
PROD-0740,Document Folder,Office Supplies,Binders,2025-01-22,West,Haryana,Ahmedabad,Corporate,8,0.1,12879.71,1814.4
PROD-0741,File Cabinet,Office Supplies,Storage,2025-07-15,Central,Rajasthan,Noida,Corporate,1,0.05,4612.21,510.05
PROD-0742,Fax Machine,Technology,Machines,2025-11-26,Central,Rajasthan,Delhi,Home Office,2,0.05,19678.95,1394.69
PROD-0743,Wood Bookcase,Furniture,Bookcases,2025-12-12,East,Gujarat,Delhi,Corporate,6,0.1,6363.09,559.28
PROD-0744,File Cabinet,Office Supplies,Storage,2025-07-27,East,Haryana,Mumbai,Consumer,1,0.2,11879.3,2825.55
PROD-0745,Laptop,Technology,Computers,2025-04-30,Central,Rajasthan,Mumbai,Corporate,8,0.15,18104.38,2080.02
PROD-0746,Laser Copier,Technology,Copiers,2025-08-13,East,Gujarat,Delhi,Corporate,8,0.0,21345.66,3066.84
PROD-0747,Mouse,Technology,Accessories,2025-04-26,South,Rajasthan,Gurugram,Consumer,7,0.15,10729.13,2195.22
PROD-0748,Smartphone,Technology,Phones,2025-03-20,West,Haryana,Mumbai,Corporate,6,0.2,14269.54,3178.55
PROD-0749,Desk Lamp,Furniture,Furnishings,2025-09-01,South,Delhi,Ghaziabad,Consumer,2,0.15,8321.71,1483.66
PROD-0750,Printer,Technology,Machines,2025-01-17,West,Gujarat,Mumbai,Consumer,8,0.05,816.94,52.29
PROD-0751,Address Labels,Office Supplies,Labels,2025-08-21,West,Haryana,Ghaziabad,Consumer,1,0.0,9311.01,865.52
PROD-0752,Wall Clock,Furniture,Furnishings,2025-02-05,East,Gujarat,Ahmedabad,Home Office,7,0.05,23884.15,1871.54
PROD-0753,Laser Copier,Technology,Copiers,2025-11-06,West,Gujarat,Mumbai,Consumer,5,0.2,14749.18,2704.33
PROD-0754,Desk Lamp,Furniture,Furnishings,2025-07-24,West,Tamil Nadu,Gurugram,Consumer,4,0.2,13217.53,2852.98
PROD-0755,Cordless Phone,Technology,Phones,2025-11-27,East,Haryana,Mumbai,Consumer,8,0.1,8767.53,1166.04
PROD-0756,Color Copier,Technology,Copiers,2025-07-16,Central,Karnataka,Ghaziabad,Corporate,3,0.0,17508.27,2598.01
PROD-0757,Scanner,Technology,Machines,2025-12-08,West,Delhi,Bengaluru,Consumer,2,0.05,17496.39,4607.24
PROD-0758,Office Bookcase,Furniture,Bookcases,2025-08-19,Central,Delhi,Jaipur,Corporate,3,0.2,6431.25,314.66
PROD-0759,Sketch Pen,Office Supplies,Art,2025-07-23,East,Rajasthan,Jaipur,Corporate,1,0.0,416.82,94.73
PROD-0760,Copy Paper,Office Supplies,Paper,2025-10-08,South,Maharashtra,Ghaziabad,Consumer,4,0.15,17882.5,1292.98
PROD-0761,Smartphone,Technology,Phones,2025-05-31,Central,Gujarat,Ghaziabad,Corporate,2,0.15,13436.15,1052.0
PROD-0762,Ring Binder,Office Supplies,Binders,2025-01-18,Central,Haryana,Pune,Corporate,4,0.0,11135.14,2885.4
PROD-0763,Office Chair,Furniture,Chairs,2025-07-13,East,Delhi,Delhi,Corporate,4,0.1,23231.19,5795.49
PROD-0764,Dining Chair,Furniture,Chairs,2025-04-09,East,Maharashtra,Delhi,Corporate,2,0.0,5631.11,1403.45
PROD-0765,Cordless Phone,Technology,Phones,2025-06-15,West,Delhi,Mumbai,Consumer,4,0.2,15673.13,1865.3
PROD-0766,Office Bookcase,Furniture,Bookcases,2025-03-30,East,Tamil Nadu,Mumbai,Consumer,1,0.1,10143.17,483.79
PROD-0767,USB Hub,Technology,Accessories,2025-11-16,West,Delhi,Chennai,Home Office,6,0.05,1241.88,180.24
PROD-0768,Wood Bookcase,Furniture,Bookcases,2025-11-04,East,Rajasthan,Ghaziabad,Home Office,6,0.15,24538.18,4577.69
PROD-0769,USB Hub,Technology,Accessories,2025-09-04,West,Haryana,Chennai,Home Office,2,0.2,8477.36,1885.54
PROD-0770,Tablet,Technology,Computers,2025-10-28,Central,Gujarat,Mumbai,Home Office,1,0.2,5930.26,1137.35
PROD-0771,Document Folder,Office Supplies,Binders,2025-02-10,East,Haryana,Mumbai,Home Office,1,0.15,3568.25,376.56
PROD-0772,Computer Table,Furniture,Tables,2025-11-03,South,Uttar Pradesh,Chennai,Corporate,8,0.1,18520.5,1392.93
PROD-0773,Keyboard,Technology,Accessories,2025-04-28,East,Karnataka,Gurugram,Corporate,6,0.05,8666.8,1521.77
PROD-0774,Keyboard,Technology,Accessories,2025-08-15,East,Uttar Pradesh,Ghaziabad,Consumer,1,0.15,1755.73,100.73
PROD-0775,Office Chair,Furniture,Chairs,2025-10-31,West,Gujarat,Ghaziabad,Home Office,4,0.0,6022.31,942.85
PROD-0776,Dining Table,Furniture,Tables,2025-04-01,East,Gujarat,Jaipur,Consumer,4,0.2,7682.05,996.01
PROD-0777,Marker Set,Office Supplies,Art,2025-03-27,West,Maharashtra,Jaipur,Consumer,8,0.2,11118.2,1799.8
PROD-0778,Sketch Pen,Office Supplies,Art,2025-06-03,West,Gujarat,Jaipur,Corporate,3,0.05,13888.38,1508.37
PROD-0779,Shipping Labels,Office Supplies,Labels,2025-09-04,East,Uttar Pradesh,Delhi,Home Office,2,0.15,8430.87,708.95
PROD-0780,Mouse,Technology,Accessories,2025-07-27,South,Delhi,Ahmedabad,Consumer,7,0.1,23516.08,3090.21
PROD-0781,Cushion,Furniture,Furnishings,2025-03-25,South,Tamil Nadu,Bengaluru,Home Office,4,0.1,19109.33,4176.07
PROD-0782,Wall Clock,Furniture,Furnishings,2025-05-07,Central,Maharashtra,Pune,Home Office,4,0.1,12021.48,2247.59
PROD-0783,File Binder,Office Supplies,Binders,2025-05-07,West,Haryana,Gurugram,Consumer,3,0.0,456.58,96.38
PROD-0784,Laptop,Technology,Computers,2025-03-26,West,Gujarat,Ahmedabad,Home Office,7,0.1,6433.85,1014.27
PROD-0785,Ergonomic Chair,Furniture,Chairs,2025-10-21,West,Gujarat,Delhi,Consumer,6,0.1,20383.57,4351.16
PROD-0786,Copy Paper,Office Supplies,Paper,2025-02-05,East,Maharashtra,Bengaluru,Consumer,7,0.1,13195.31,2770.15
PROD-0787,Desktop Computer,Technology,Computers,2025-09-07,East,Maharashtra,Mumbai,Consumer,3,0.0,12639.95,2056.08
PROD-0788,Desktop Computer,Technology,Computers,2025-05-13,East,Delhi,Pune,Consumer,7,0.2,11102.15,686.55
PROD-0789,Notebook,Office Supplies,Paper,2025-02-02,Central,Uttar Pradesh,Delhi,Corporate,6,0.05,887.22,142.84
PROD-0790,Office Chair,Furniture,Chairs,2025-04-19,South,Tamil Nadu,Jaipur,Corporate,1,0.2,9485.3,2251.61
PROD-0791,Color Copier,Technology,Copiers,2025-07-09,West,Haryana,Gurugram,Consumer,6,0.05,24986.21,6770.9
PROD-0792,Storage Box,Office Supplies,Storage,2025-01-02,East,Uttar Pradesh,Gurugram,Consumer,8,0.15,21782.96,4282.73
PROD-0793,USB Hub,Technology,Accessories,2025-05-08,East,Uttar Pradesh,Bengaluru,Consumer,6,0.15,11380.16,1728.87
PROD-0794,Keyboard,Technology,Accessories,2025-06-16,Central,Rajasthan,Ahmedabad,Corporate,8,0.15,5953.93,759.34
PROD-0795,Business Phone,Technology,Phones,2025-07-17,Central,Maharashtra,Jaipur,Consumer,5,0.05,15238.27,3871.91
PROD-0796,File Labels,Office Supplies,Labels,2025-03-28,East,Karnataka,Mumbai,Consumer,8,0.15,23883.02,4378.03
PROD-0797,Smartphone,Technology,Phones,2025-08-11,South,Karnataka,Pune,Home Office,1,0.1,4131.85,1025.1
PROD-0798,Printer Paper,Office Supplies,Paper,2025-03-11,Central,Rajasthan,Ahmedabad,Home Office,8,0.1,2397.48,578.24
PROD-0799,Office Copier,Technology,Copiers,2025-11-25,South,Delhi,Noida,Consumer,7,0.05,20239.92,2206.86
PROD-0800,Address Labels,Office Supplies,Labels,2025-03-01,Central,Gujarat,Delhi,Home Office,6,0.1,3316.32,861.13
PROD-0801,Laptop,Technology,Computers,2025-08-05,East,Delhi,Ahmedabad,Consumer,6,0.05,19316.33,3301.95
PROD-0802,Color Copier,Technology,Copiers,2025-03-16,East,Gujarat,Ghaziabad,Home Office,5,0.15,20954.83,3918.47
PROD-0803,Business Phone,Technology,Phones,2025-06-13,West,Karnataka,Jaipur,Corporate,5,0.0,12634.09,1495.41
PROD-0804,Laser Copier,Technology,Copiers,2025-06-20,East,Uttar Pradesh,Ghaziabad,Corporate,3,0.05,20722.93,5158.28
PROD-0805,Color Copier,Technology,Copiers,2025-12-04,West,Tamil Nadu,Bengaluru,Corporate,3,0.2,24777.92,2935.12
PROD-0806,Printer Paper,Office Supplies,Paper,2025-05-25,West,Delhi,Ghaziabad,Corporate,5,0.05,17454.95,3735.59
PROD-0807,Business Phone,Technology,Phones,2025-06-05,West,Gujarat,Ghaziabad,Consumer,8,0.2,16417.65,1108.39
PROD-0808,Computer Table,Furniture,Tables,2025-11-30,East,Haryana,Ahmedabad,Home Office,1,0.2,9151.31,552.64
PROD-0809,Office Chair,Furniture,Chairs,2025-07-02,South,Haryana,Ghaziabad,Home Office,8,0.0,4613.88,366.05
PROD-0810,Laser Copier,Technology,Copiers,2025-01-18,East,Haryana,Noida,Corporate,2,0.15,6135.26,655.38
PROD-0811,Color Copier,Technology,Copiers,2025-11-20,Central,Tamil Nadu,Chennai,Consumer,8,0.0,9277.98,734.42
PROD-0812,Wall Clock,Furniture,Furnishings,2025-12-22,West,Gujarat,Gurugram,Consumer,2,0.05,19889.44,2758.48
PROD-0813,Wood Bookcase,Furniture,Bookcases,2025-10-03,West,Delhi,Chennai,Home Office,3,0.0,10222.46,1517.52
PROD-0814,Smartphone,Technology,Phones,2025-12-04,Central,Tamil Nadu,Bengaluru,Consumer,2,0.2,4639.5,830.67
PROD-0815,Computer Table,Furniture,Tables,2025-04-16,Central,Delhi,Noida,Home Office,3,0.1,2332.35,551.78
PROD-0816,Plastic Storage,Office Supplies,Storage,2025-03-29,Central,Gujarat,Chennai,Corporate,7,0.0,24431.01,2738.33
PROD-0817,Cushion,Furniture,Furnishings,2025-06-10,Central,Uttar Pradesh,Mumbai,Consumer,6,0.2,15213.38,1247.01
PROD-0818,Dining Table,Furniture,Tables,2025-04-21,South,Maharashtra,Gurugram,Corporate,3,0.05,15113.29,2842.03
PROD-0819,Office Bookcase,Furniture,Bookcases,2025-07-15,West,Maharashtra,Chennai,Consumer,3,0.0,10091.48,2888.03
PROD-0820,Storage Bookcase,Furniture,Bookcases,2025-12-23,East,Haryana,Ghaziabad,Corporate,4,0.2,17903.96,3069.88
PROD-0821,Sketch Pen,Office Supplies,Art,2025-11-06,West,Delhi,Bengaluru,Home Office,4,0.0,2076.49,379.72
PROD-0822,Office Bookcase,Furniture,Bookcases,2025-05-20,Central,Haryana,Mumbai,Corporate,3,0.05,21741.06,2445.68
PROD-0823,Office Chair,Furniture,Chairs,2025-09-27,South,Gujarat,Chennai,Corporate,5,0.15,14782.35,928.37
PROD-0824,Smartphone,Technology,Phones,2025-03-29,West,Tamil Nadu,Gurugram,Consumer,6,0.15,23670.78,1914.8
PROD-0825,Printer Paper,Office Supplies,Paper,2025-09-20,South,Uttar Pradesh,Bengaluru,Home Office,3,0.05,16490.44,2266.86
PROD-0826,Cushion,Furniture,Furnishings,2025-08-23,South,Gujarat,Ahmedabad,Home Office,3,0.1,11058.16,2484.28
PROD-0827,Laptop,Technology,Computers,2025-11-22,Central,Delhi,Noida,Home Office,2,0.15,23694.25,4886.89
PROD-0828,Office Chair,Furniture,Chairs,2025-10-22,West,Uttar Pradesh,Ahmedabad,Home Office,1,0.1,2251.94,382.12
PROD-0829,Laptop,Technology,Computers,2025-09-12,Central,Haryana,Chennai,Home Office,2,0.2,10225.97,798.0
PROD-0830,Document Folder,Office Supplies,Binders,2025-12-05,East,Maharashtra,Noida,Corporate,1,0.05,15243.23,3166.0
PROD-0831,Wood Bookcase,Furniture,Bookcases,2025-08-05,South,Karnataka,Chennai,Consumer,8,0.1,9570.5,2518.85
PROD-0832,File Cabinet,Office Supplies,Storage,2025-05-31,South,Uttar Pradesh,Jaipur,Home Office,5,0.2,5444.69,646.42
PROD-0833,Notebook,Office Supplies,Paper,2025-01-04,South,Maharashtra,Ahmedabad,Corporate,8,0.1,8314.51,574.63
PROD-0834,Dining Chair,Furniture,Chairs,2025-09-09,West,Delhi,Jaipur,Consumer,4,0.2,2255.88,495.62
PROD-0835,Wood Bookcase,Furniture,Bookcases,2025-08-29,East,Gujarat,Noida,Corporate,7,0.1,9451.59,1336.24
PROD-0836,Laser Copier,Technology,Copiers,2025-03-13,East,Delhi,Mumbai,Corporate,6,0.0,18715.21,2616.56
PROD-0837,Dining Table,Furniture,Tables,2025-08-04,West,Gujarat,Noida,Corporate,6,0.05,22539.8,4636.97
PROD-0838,File Labels,Office Supplies,Labels,2025-12-16,West,Maharashtra,Noida,Consumer,3,0.15,8223.46,1226.49
PROD-0839,Conference Table,Furniture,Tables,2025-06-26,South,Haryana,Gurugram,Home Office,1,0.05,19219.52,1150.47
PROD-0840,Wall Clock,Furniture,Furnishings,2025-05-29,East,Maharashtra,Mumbai,Corporate,5,0.15,12225.34,1163.2
PROD-0841,Storage Bookcase,Furniture,Bookcases,2025-05-07,East,Karnataka,Gurugram,Home Office,7,0.0,5080.55,1144.58
